Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Twister King,250,North Indian,Bhopal,JP Nagar,Quick Bites,7pm to 4am(Mon-Sun),Very Good,4.0,53
Agrawal Puri Bhandar,200,Street Food,Bhopal,Peer Gate Area,Quick Bites,"1120am to 1020pm(Mon-Sat),12noon to 345pm(Sun)",Average,2.7,23
Swad Desh,200,"North Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,11
Bhagat Bakers,350,Bakery,Bhopal,Kolar,Bakery,1030am to 1030pm(Mon-Sun),Average,3.4,13
Jai Maa Ambey Restaurant,500,North Indian,Bhopal,BHEL,Quick Bites,1030am to 10pm(Mon-Sun),Good,3.6,21
The London Shakes & Cafe,300,"Cafe,Beverages,Fast Food",Bhopal,Maharana Pratap Nagar,Café,11am to 9pm(Mon-Sun),Good,3.5,15
Mix n Match,250,Fast Food,Bhopal,Aashima Mall-- Hoshangabad Road,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.3,14
Punjabi Chulha,300,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,"1pm to 1030pm(Mon,Tue,Wed,Fri,Sat,Sun)...",Average,3.2,7
Foodies Cafe,200,"Fast Food,Tea",Bhopal,BHEL,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,19
Paratha Shots,250,"North Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,1030am to 1030pm(Mon-Sun),Average,3.4,13
Anugrah Restaurant,100,Street Food,Bhopal,Hoshangabad Road,none,8am to 10pm(Mon-Sun),Average,3.4,13
Hotel Kolar,650,North Indian,Bhopal,Kolar,Casual Dining,10am to 1030pm(Mon-Sun),Average,2.6,17
Jain Ke Namkeen,200,Fast Food,Bhopal,Peer Gate Area,Quick Bites,"11am to 10pm(Mon-Sat),11am to 3pm(Sun)",Good,3.5,14
Waterville,900,"North Indian,Chinese,Continental",Bhopal,Kohefiza,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.6,58
Shree Nashta Center,400,Fast Food,Bhopal,BHEL,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,8
